Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,308586,0.893595342,121359.5,4.096374026801537
2,244503,0.730021215,31096.75,12.572949207451117
3,478935,1.12742785,229574.0,3.1060748542411134
4,227662,0.546433136,41486.0,7.715263657313271
5,16032,0.029726976,17924.0,1.4527002537151141
