Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,715989,2.069820075,279443.0,4.088165264906902
2,794186,2.375466252,124326.49999999999,10.14020594863414
3,236634,0.556163203,120812.25000000004,2.8450049744365047
4,411287,0.986344348,77669.25000000001,7.5079430999310866
5,90039,0.166979622,90017.49999999997,1.6509557643823067
