Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,51124,0.147956291,15184.5,5.2480624133860285
2,1034659,3.093417594,108924.25,14.814864134422978
3,88353,0.206888892,25483.25,5.6541396688264935
4,552958,1.32645443,78162.75,9.983579105110879
5,98377,0.181748654,94831.0,1.685634488194373
