Type,Floor_Area,WLC_MtCO2e,Lot_Coverage,FSR
1,536173,1.550258297,237098.5,3.6362915012156622
2,404276,1.207439496,77634.25,8.291437859234078
3,337953,0.793557172,197407.75,2.5531562873606855
4,232669,0.558086696,49756.0,6.585406583453624
5,190317,0.352393566,212681.75,1.4436026920064702
